[CLS] 하나 ##만 아이 생일 ##선 ##물 ##로 사 ##줬 ##더니 . . 네 ##살 둘째 ##가 . . 얻어 ##쓰 ##느 ##라 스트레스 ##였 ##던 ##듯 [SEP]	-100 O O O O O O O SS_AGE-B O O O O SS_AGE-B SS_AGE-I O O O O O O O O O O O O -100
[CLS] 신병 갔 ##다 왔 ##는데 바지 ##가 [UNK] 178 / 60 ##이 ##였 ##는데 지금 64 ##키 ##로 ##인 ##데 드 ##블 ##코 넘 꽉 ##끼 ##고 ㅜ . . 이제 사이즈 한 29 ##로 가야 ##할 ##까요 ? . . . [SEP]	-100 O O O O O O O O SS_LENGTH-B O SS_WEIGHT-B O O O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O O O O O O O O O O O O O O O O O O O O O O O -100
[CLS] 드디어 ! 내일 ##모 ##레 ! ! 7 ##월 ##2 ##일 일요일 ##에 공연 ##을 ##합니다 ~ ~ [SEP]	-100 O O O O O O O O O O O O O O O O O O -100
[CLS] 특히 정주 ##리 ##는 넷째 출산 8 ##주 ##를 앞두 ##고 몸무게 ##가 80 ##k ##g ##까 ##지 늘 ##었 ##다고 전했 ##으며 [SEP]	-100 O SS_NAME-B SS_NAME-I O O O O O O O O O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O O O O O O -100
[CLS] 대구 중구 남성 ##로 58 - 1 건물 3 ##층 ##입니다 ! [SEP]	-100 AD_METRO-B AD_CITY-B AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I O O -100
[CLS] ` ` 유 ##남 ##석 후보자 ( 60 · 사법연수원 13 ##기 ) 가 우리 ##법 ##연구 ##회 논란 ##에 대해 ` 정치 ##적 편향 ##성 ##은 없 ##다 ` 고 선 ##을 그 ##었 ##다 . ` ` 고 합니다 . [SEP]	-100 O O SS_NAME-B SS_NAME-I SS_NAME-I O O SS_AGE-B SS_AGE-I SS_BRAND-B O O O O SS_BRAND-B SS_BRAND-I SS_BRAND-I SS_BRAND-I O O O O O O O O O O O O O O O O O O O O O O O O -100
[CLS] 장 소 : 강진 ##읍 농협 ##중 ##앙 ##회 행사장 ( 주차장 ) [SEP]	-100 O O O AD_ADDRESS-B AD_ADDRESS-I AD_BRAND-B AD_BRAND-I AD_BRAND-I AD_BRAND-I AD_BRAND-I O AD_BRAND-I O -100
[CLS] 57 ##60 ##38 ##2 - 53 - 75 ##72 ##80 입니다 . [SEP]	-100 O O O O O O O O O O O O -100
[CLS] 전시장 ##소 : 인사동 ##쌈 ##지 ##길 기획 ##전 ##시 ##실 B ##2 문의 166 ##1 - 39 ##72 [SEP]	-100 O O O AD_ADDRESS-B AD_BRAND-B AD_BRAND-I AD_BRAND-I AD_BRAND-I AD_BRAND-I AD_BRAND-I AD_BRAND-I AD_DETAIL-B AD_DETAIL-I O ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I -100
[CLS] 26 ##이 ##고 총 1500 정도 모았 ##는데 잘 하고 있 ##는 ##거 ##겠 ##죠 ? . . [SEP]	-100 SS_AGE-B SS_AGE-I O O O O O O O O O O O O O O O O -100
[CLS] 압구정 ##로 ##데 ##오 ##에 위치 ##한 CA ##MP VR ##에 ##서 신나 ##게 가상 체험 ##을 하고 왔 ##습 ##니다 ! [SEP]	-100 AD_BRAND-B AD_BRAND-I AD_BRAND-I AD_BRAND-I O O O AD_BRAND-I AD_BRAND-I AD_BRAND-I O O O O O O O O O O O O -100
[CLS] 가장 기억 ##에 남 ##았 ##던 마 ##킹 ##은 ` ` 강민호 네 ##살 축하 ##해 ` ` 였 ##다 . [SEP]	-100 O O O O O O O O O O O SS_AGE-B SS_AGE-B SS_AGE-I O O O O O O O -100
[CLS] 전라남도 광양시 다 ##압 ##면 지 ##막 ##1 ##길 55 섬진 ##마을 [SEP]	-100 AD_METRO-B AD_CITY-B AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I -100
[CLS] 인천 차이나 ##타운 주말 ##여행 좋 ##아 ##요 ! [SEP]	-100 AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I O O O O O O -100
[CLS] 부산 진구 해안 ##남 ##로 118 ##4 ##번 ##길 42 다시 3 우미 ##오 ##션 ##빌 ##아 ##파 ##트 몇 ##호 ##세요 ? [SEP]	-100 AD_CITY-B AD_CITY-I AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_BRAND-B AD_BRAND-I AD_BRAND-I AD_BRAND-I AD_BRAND-I AD_BRAND-I AD_BRAND-I O O O O -100
[CLS] 배송 받 ##으 ##신 주소 ##가 강원도 춘천시 중 ##리 ##동 ##으로 확인 ##되 ##는데 맞 ##습 ##니까 ? [SEP]	-100 O O O O O O AD_METRO-B AD_CITY-B AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O O O O O O O -100
[CLS] 해외 ##에 ##서는 010 - 82 ##1 - 660 ##4 - 으로 하 ##셔 ##야 합니다 . [SEP]	-100 O O O ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I O O O O O O O -100
[CLS] 회수 ##되 ##는 주소 ##가 경기 의왕시 이하 주소 확인 부탁 ##드 ##립니다 . [SEP]	-100 O O O O O AD_CITY-B AD_CITY-I O O O O O O O -100
[CLS] 네 씨 ##제이 ##오 ##쇼 ##핑 ##입니다 . [SEP]	-100 O SS_BRAND-B SS_BRAND-I SS_BRAND-I SS_BRAND-I SS_BRAND-I SS_BRAND-I O -100
[CLS] 서울 ##특별 ##시 노원구 상계 ##동 720 - 7 , 상계 ##주 ##공 ##아 ##파 ##트 ##6 ##단지 제 ##마 ##상가 ##동 110 , 111 , 112 ##호 [SEP]	-100 AD_METRO-B AD_METRO-I AD_METRO-I AD_CITY-B AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O AD_BRAND-B AD_BRAND-I AD_BRAND-I AD_BRAND-I AD_BRAND-I AD_BRAND-I AD_BRAND-I AD_BRAND-I AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I O AD_DETAIL-I O AD_DETAIL-I AD_DETAIL-I -100
[CLS] 처 ##브라 ##이 ##프 ##보험 확인 ##되 ##십니다 . [SEP]	-100 SS_BRAND-B SS_BRAND-I SS_BRAND-I SS_BRAND-I O O O O O -100
[CLS] 외대 ##앞 ##에 클린 ##토 ##피아 ##에 와이 ##셔츠 ##를 맡기 ##고 오 ##는 ##길 ##에 배 ##가 너무 ##고 ##파 ##서 혼자 급 ##으로 들어가 ##게 ##된 식당 [SEP]	-100 AD_BRAND-B O O AD_BRAND-I AD_BRAND-I AD_BRAND-I O O O O O O O O O O O O O O O O O O O O O O O -100
[CLS] 서울 ##특별 ##시 마포구 홍익 ##로 10 101 ##동 114 ~ 115 ##호 [SEP]	-100 AD_METRO-B AD_METRO-I AD_METRO-I AD_CITY-B AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I O AD_DETAIL-I AD_DETAIL-I -100
[CLS] 주연 ##이 곧 180 찍 ##겟 ##는데 [SEP]	-100 SS_NAME-B O O SS_LENGTH-B O O O -100
[CLS] 83 ##1 ##입니다 . [SEP]	-100 O O O O -100
[CLS] 저 ##는 올해 21 ##살 빠른 93 ##이 ##구 옆 ##에 남자 ##친 ##구 ##는 신현 ##재 ! 92 ##년 ##생 22 ##살이 ##에 ##요 ~ [SEP]	-100 O O O SS_AGE-B SS_AGE-I O SS_AGE-I O O O O O O O O SS_NAME-B SS_NAME-I O SS_AGE-B SS_AGE-I SS_AGE-I SS_AGE-B SS_AGE-I O O O -100
[CLS] ‘ 오 ##베 ’ 는 직장 ##에 ##서 은퇴 ##한 59 ##세 ##의 남자 ##이다 . [SEP]	-100 O SS_NAME-I SS_NAME-I O O O O O O O SS_AGE-B SS_AGE-I O O O O -100
[CLS] 서면 우 ##돼 ##끼리 ##에 ##서도 인스 ##타 이벤트 ##중 ##이 ##니 꼭 참여 ##하 ##세 ##용 [SEP]	-100 AD_BRAND-B AD_BRAND-I AD_BRAND-I AD_BRAND-I O O O O O O O O O O O O O -100
[CLS] 사시 ##는 ##곳 주소 ##가 거창 아파트 몇 ##동 몇 ##호 ##신 ##가요 ? [SEP]	-100 O O O O O O O O O O O O O O -100
[CLS] 경기도 파주시 성 ##재 ##안 ##길 40 - 15 주택 ##카 ##페 [SEP]	-100 AD_METRO-B AD_CITY-B AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I -100
[CLS] 동대문 ##에 레 ##진 ##아트 재료 사 ##러 갔 ##다가 슬라 ##임 ##재료 파 ##는 ##곳 ##을 보 ##게 ##되 ##어 글 ##써 ##봄 ! [SEP]	-100 AD_DETAIL-B O O O O O O O O O O O O O O O O O O O O O O O O -100
[CLS] 상품 수거 ##는 배송 ##받 ##으 ##셨 ##던 경기도 하남시 서구 성 ##정 ##2 ##동 ##맞 ##습 ##니까 ? [SEP]	-100 O O O O O O O O AD_METRO-B AD_CITY-B AD_CITY-I AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I -100
[CLS] 노리 ##코 ( 쿠로 ##키 하루 ) 는 스무 살 때 다도 ##에 입문 ##한다 . [SEP]	-100 SS_NAME-B SS_NAME-I O SS_NAME-B SS_NAME-I SS_NAME-B O O SS_AGE-B SS_AGE-I O O O O O O -100
[CLS] 회수 ##할 주소 ##가 경기 수원시 권선 ##구 흥 ##선 ##로 168 ##번 ##길 맞 ##습 ##니까 ? [SEP]	-100 O O O O O AD_CITY-B AD_CITY-I AD_CITY-I AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O O O O -100
[CLS] 그래서 파주 운 ##정신 ##도 ##시 가람 ##마을 ##에 위치 ##하 ##고 [SEP]	-100 O AD_CITY-B AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I AD_BRAND-B AD_BRAND-I O O O O -100
[CLS] 요미 생일 ##은 6 ##월 초인 ##데 깜빡 잊 ##고 ##있 ##다가 , 아 ##맞 ##다 ! [SEP]	-100 SS_NAME-B O O O O O O O O O O O O O O O O -100
[CLS] 110 ##60 ##9 ##입니다 . [SEP]	-100 O O O O O -100
[CLS] 경기 부천 ##시 조 ##마루 ##로 ##28 ##5 ##번 ##길 50 골드 ##존 ##타 ##워 2 ##층 [SEP]	-100 AD_METRO-B AD_CITY-B AD_CITY-I AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-B AD_BRAND-B AD_BRAND-I AD_BRAND-I AD_BRAND-I AD_DETAIL-B AD_DETAIL-I -100
[CLS] 롯데카드 ##이 ##고 번호 ##는 모르 ##겠 ##어요 . [SEP]	-100 O O O O O O O O O -100
[CLS] 회수 ##할 주소 ##는 경기 김포시 밀 ##머리 ##로 1 ##번 ##길 56 이하 주소 말씀 부탁 ##드 ##립니다 . [SEP]	-100 O O O O O AD_CITY-B AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O O O O O O O -100
[CLS] 지 ##히 & 길 ##성이 & 슈 ##렉 [SEP]	-100 SS_NAME-B SS_NAME-I O SS_NAME-I SS_NAME-I O SS_NAME-I SS_NAME-I -100
[CLS] 주원 ##이 ##말 ##고 112 ##5 ##생 ##인 ##사람 못 ##봐 ##서 ##여 [SEP]	-100 SS_NAME-B O O O SS_BIRTH-B SS_BIRTH-I O O O O O O O -100
[CLS] 내정 ##선 ##재 ##이 ##고 490 ##71 ##52 ##0 ##10 ##93 ##9 요 [SEP]	-100 SS_NAME-B SS_NAME-I SS_NAME-I O O SS_BIRTH-B SS_BIRTH-I SS_BIRTH-I O O O O O -100
[CLS] 서울시 ##가 21 ##일 ( 금 ) 부터 오 ##는 23 ( 일 ) 까지 4 ##일 ##간 상암동 DM ##C ##에 위치 ##한 KG ##IT 4 ##층 시네마 ##홀 ##에 ##서 [SEP]	-100 AD_METRO-B O O O O O O O O O O O O O O O O O AD_ADDRESS-B AD_BRAND-B AD_BRAND-I O O O AD_BRAND-I AD_BRAND-I AD_DETAIL-B AD_DETAIL-I AD_BRAND-B AD_BRAND-I O O -100
[CLS] 400 ##22 ##0 ##1 ##입니다 . [SEP]	-100 O O O O O O -100
[CLS] 아주 ##대 ##앞 카페 ##안 ##녕 ##의 치즈 ##쪼 ##꼬 ##께 ##이 ##끄 ##와 아이스 아메리카노 두 ##잔 . [SEP]	-100 AD_BRAND-B AD_BRAND-I O AD_BRAND-I AD_BRAND-I AD_BRAND-I O O O O O O O O O O O O O -100
[CLS] 현대 ##홈 ##쇼 ##핑 김미 ##준 ##입니다 . [SEP]	-100 O O O O SS_NAME-B SS_NAME-I O O -100
[CLS] 먼저 불 ##온 ##한 당신 ##은 1945 ##년 ##생 ‘ 바지 ##씨 ’ ( 레즈 ##비언 ##이 ##라는 용어 ##가 등장 ##하 ##기 전 , 여성 동성애자 ##를 뜻 ##하 ##던 은어 ) 이 ##묵 ##을 가리킨다 . [SEP]	-100 O O O O O O SS_AGE-B SS_AGE-I SS_AGE-I O O O O O O O O O O O O O O O O O O O O O O O O SS_NAME-B SS_NAME-I O O O -100
[CLS] 송 ##우 ##현 이 ##고 77 ##0 ##62 ##23 ##72 ##12 ##77 입니다 . [SEP]	-100 SS_NAME-B SS_NAME-I SS_NAME-I O O SS_BIRTH-B SS_BIRTH-I SS_BIRTH-I SS_BIRTH-I O O O O O -100
[CLS] 요 애기 ##들 ##은 3 ##살 , 5 ##살 ##인 ##데 족발 하나 ##씩 들 ##고 흡입 중 너무너무 잘 ##먹 ##는 ##다 ##ㅋㅋ [SEP]	-100 O O O O SS_AGE-B SS_AGE-I O SS_AGE-I SS_AGE-I O O O O O O O O O O O O O O O -100
[CLS] 대연 ##동 문화 ##회관 ##과 UN ##기념 ##공원 근처 ##에 위치 ##한 지아 ##스 ##킨 ##앤 ##왁 ##싱 [SEP]	-100 AD_BRAND-B AD_BRAND-I AD_BRAND-I AD_BRAND-I O AD_BRAND-B AD_BRAND-I AD_BRAND-I O O O O AD_BRAND-I AD_BRAND-I AD_BRAND-I AD_BRAND-I AD_BRAND-I AD_BRAND-I -100
[CLS] 탈주 ##각 ##앱 깔 ##았 ##습 ##니다 . [SEP]	-100 SS_BRAND-B SS_BRAND-I SS_BRAND-I O O O O O -100
[CLS] 계란 ##한 ##판 ##이 ##라고 놀리 ##는데 난 프랑스 ##에 ##선 아직 28 ##살이 ##라 ##며 혼자 위로 ##밖 ##에 할 수 없 ##었 ##다 . [SEP]	-100 SS_AGE-B SS_AGE-I SS_AGE-I O O O O O O O O O SS_AGE-B SS_AGE-I O O O O O O O O O O O O -100
[CLS] 이름 ##은 이연 ##준 ##고 93 ##12 ##12 ##36 ##14 ##0 ##16 ##입니다 . [SEP]	-100 O O SS_NAME-B SS_NAME-I O SS_BIRTH-B SS_BIRTH-I SS_BIRTH-I O O O O O O -100
[CLS] 생일 ##이 언제 ##에 ##요 . 12 ##월 [SEP]	-100 O O O O O O O O -100
[CLS] 네 ##네 , 3 ##월 20 ##일 금요일 제 생일 맞 ##습 ##니다 ! ! ! [SEP]	-100 O O O SS_BIRTH-B SS_BIRTH-I SS_BIRTH-I SS_BIRTH-I O O O O O O O O O -100
[CLS] BN ##P ##파리 ##바 ##카 ##디 ##프 ##생명 ##보험 확인 ##되 ##십니다 . [SEP]	-100 SS_BRAND-B SS_BRAND-I SS_BRAND-I SS_BRAND-I SS_BRAND-I SS_BRAND-I SS_BRAND-I SS_BRAND-I O O O O O -100
[CLS] 310 ##64 ##18 입니다 . [SEP]	-100 O O O O O -100
[CLS] 서울 ##특별 ##시 종로구 종로 26 ##6 동대문 ##종 ##합 ##시장 [SEP]	-100 AD_METRO-B AD_METRO-I AD_METRO-I AD_CITY-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_BRAND-B AD_BRAND-I AD_BRAND-I AD_BRAND-I -100
[CLS] 38 ##73 ##38 80 130 ##53 ##5 . [SEP]	-100 SS_BRAND-B SS_BRAND-I SS_BRAND-I O O O O O -100
[CLS] 단위 ##광 ##주 ##은행 ##이나 원예 ##조합 , ? 축산 ##조합 등 ##에 정기 ##적 ##으로 농산물 ##을 출하 ##한 컴퓨터 기록 등이 있 ##어야 합니다 . [SEP]	-100 O SS_BRAND-I SS_BRAND-I SS_BRAND-I O O O O O SS_BRAND-B SS_BRAND-I O O O O O O O O O O O O O O O O -100
[CLS] 페이스북 사진 ##에 존경 ##하 ##는 정 ##택 ##수 ##교 ##수 ##님 , 최성 ##자 ##강 ##사 ##님 김상 ##호 ##탈 ##렌 ##트 ##님 이보 ##규 ##교 ##수 ##님 서 ##필 ##환 ##교 ##수 ##님 ##들이 보인다 . ㅣ [SEP]	-100 SS_BRAND-B O O O O O SS_NAME-B SS_NAME-I SS_NAME-I O O O O SS_NAME-B SS_NAME-I O O O SS_NAME-B SS_NAME-I O O O O SS_NAME-B SS_NAME-I O O O SS_NAME-B SS_NAME-I SS_NAME-I O O O O O O O -100
[CLS] 롯데카드 ##요 [SEP]	-100 SS_BRAND-B O -100
[CLS] 음력 4 ##월 몇 ##일이 ##야 ? ? ? [SEP]	-100 O O O O O O O O O -100
[CLS] 현대 ##홈 ##쇼 ##핑 윤 ##소 ##원 ##입니다 . [SEP]	-100 O O O O SS_NAME-B SS_NAME-I SS_NAME-I O O -100
[CLS] 음력 3 ##월 12 ##일이 ##라는 무시무시 ##한 생일 ##을 챙기 ##신 ##다 . [SEP]	-100 O SS_BIRTH-B SS_BIRTH-I SS_BRAND-I SS_BRAND-I O O O O O O O O O -100
[CLS] 키 160 아이 ##큐 120 [SEP]	-100 O SS_LENGTH-B O O O -100
[CLS] 비아 ##중 ##앙 ##로 39 ##2 ##동 46 ##32 ##호 ##요 . [SEP]	-100 AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I O O -100
[CLS] 이 책의 첫 페이지 ##도 ` 서른 아홉 살 , 경매 ##를 만나 ##고 3 ##년 ##만 ##에 21 ##채 집 ##주 ##인 ##이 되 ##었 ##다 ! ` 입니다 . [SEP]	-100 O O O O O O SS_AGE-I SS_AGE-I SS_AGE-I O O O O O O O O O O O O O O O O O O O O O O -100
[CLS] 너 ##의 생일 ##은 몇 ##월 며칠 ##이 ##니 ? [SEP]	-100 O O O O O O O O O O -100
[CLS] 카드 분실 , 도난 시 BC ##카드 홈페이지 또는 카드 발급 ##사 ##를 통해 신고 ##접 ##수 하 ##실 수 있 ##습 ##니다 . [SEP]	-100 O O O O O O O O O O O O O O O O O O O O O O O O -100
[CLS] 오늘 2 ##월 13 ##일 ##은 ! ! ! ! ! ! 김 ##블 ##루 ##님 ##의 ##ㅣ 생일 ##입 ##미 ##당 ~ ~ ~ ♡ 제 최 ##애 ##이 ##심 . . . . ( , , , [UNK] 카 ##와 ##이 ##ㅣ . . . . [SEP]	-100 O SS_BIRTH-B SS_BIRTH-I SS_BIRTH-I SS_BIRTH-I O O O O O O O SS_NAME-B SS_NAME-I SS_NAME-I O O O O O O O O O O O O O O O O O O O O O O O O SS_NAME-B O O O O O O O O -100
[CLS] 주 소 : 부산 ##광역 ##시 남구 분포 ##로 113 218 - 170 ##3 [SEP]	-100 O O O AD_METRO-B AD_METRO-I AD_METRO-I AD_CITY-B AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I -100
[CLS] 농협 ##이 ##고 ##요 . 47 ##7 49 850 ##21 78 63 입니다 . [SEP]	-100 SS_BRAND-I O O O O O O O O O O O O O -100
[CLS] 네 , 460 ##40 ##72 ##58 ##90 ##19 ##요 . [SEP]	-100 O O O O O O O O O O -100
[CLS] 카드 신한 ##이 ##요 113 ##1 133 ##1 32 ##24 00 ##11 [SEP]	-100 O SS_BRAND-B O O O O O O O O O O -100
[CLS] 그 ##는 열 살 ( 실은 열 네 ##살이 ##지만 ) 로 , 아버지 ##도 어머니 ##도 정확히 누구 ##인 지 모르 ##는 고아 ##다 . [SEP]	-100 O O SS_AGE-B SS_AGE-I O O SS_AGE-B SS_AGE-I SS_AGE-I O O SS_AGE-I O O O O O O O O O O O O O O -100
[CLS] 고객 ##님 ##은 계약자 ##오 ##혜 ##성이 ##신 ##가요 ? [SEP]	-100 O O O O SS_NAME-I SS_NAME-I SS_NAME-I O O O -100
[CLS] 8 ##월 ##23 ##일 백일 ##이 ##고 9 ##월 ##4 ##일 모 ##고 ##날 ##이 ##자 걔 ##생 ##일 . . . [SEP]	-100 O O O O O O O SS_BIRTH-B SS_BIRTH-I SS_BIRTH-I SS_BIRTH-I O O O O O O O O O O O -100
[CLS] 1896 ##년 9 ##월 24 ##일 미국 미네소타 ##주 세인트 ##폴 ##에 ##서 태어났 ##다 프린스턴 대학교 재학 ##시 ##절 1 ##차 세계 ##대 ##전 ##이 발발 ##하 ##자 입대 ##하여 육군 소위 ##로 임관 ##했 ##다 . . [SEP]	-100 SS_BIRTH-B SS_BIRTH-I SS_BIRTH-I SS_BIRTH-I SS_BIRTH-I SS_BIRTH-I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O -100
[CLS] 이태원 술집 써 ##스티 ##몽 ##크 맥주 메뉴 ##에 ##요 ! ! ! TE ##L : 02 ) 79 ##2 - 67 ##51 [SEP]	-100 AD_DETAIL-B O AD_BRAND-B AD_BRAND-I AD_BRAND-I AD_BRAND-I O O O O O O O O O O ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I -100
[CLS] 삼 ##이 ##랑 망원 ##동 나들이 ##를 했 ##다 . [SEP]	-100 SS_NAME-B O O AD_ADDRESS-B AD_ADDRESS-I O O O O O -100
[CLS] 표제 ##작 ##인 「 김 ##박사 ##는 누구 ##인 ##가 」 는 스물 네 ##살 ##의 임용 ##고시 재수 ##생 ##인 최소 ##연 ##과 ` 김 ##박사 ` 와 대화 ##로 진행 ##되 ##는 이야기 ##다 . [SEP]	-100 O O O O O O O O O O O O SS_AGE-B SS_AGE-I SS_AGE-I O O O O O O SS_NAME-B SS_NAME-I O O O O O O O O O O O O O O -100
[CLS] 300 ##12 ##92 입니다 . [SEP]	-100 O O O O O -100
[CLS] 우리 ##집 ##은 예 ##랑이 ##가 29 ##살 형부 ##가 28 ##살 [SEP]	-100 O O O O O O SS_AGE-B SS_AGE-I O O SS_AGE-B SS_AGE-I -100
